disease,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,Energy,yellow_ratio,skewness_x,skewness_y,kurtosis_x,kurtosis_y
0,26.2583313,44.44470215,35.3861084,31.64877317,51.81769378,41.7791058,92.61963217,0.976686033,0.575751241,6.752330103,0.49478616,0,-0.085542882,-0.243053563,2.086004878,2.190799278
0,33.45137024,51.31538391,43.97953796,35.12427952,52.03963373,45.30153113,110.7829341,0.973945936,0.50293474,7.889779061,0.402753372,0,0.162529052,-0.221803124,2.08784812,1.979086615
7,46.51055908,61.21318054,46.26043701,53.01794284,66.80846855,52.93567178,422.1605785,0.94334348,0.481348737,8.557190081,0.407161728,0,-0.019342737,-0.141033207,2.208164671,2.146467019
4,13.81506348,19.94195557,13.3503418,29.92077209,41.17542442,28.46167257,108.0819231,0.959091824,0.761231733,4.298085846,0.703546989,0,-0.05880083,0.19904757,2.293242763,2.534460854
1,27.21734619,46.05635071,30.96954346,34.83418628,55.58923739,39.11252367,120.9832311,0.972918231,0.573733111,7.100871319,0.483279138,0,-0.240631585,-0.235008242,2.30670779,2.054199388
9,22.73078918,32.8613739,21.10256958,40.09695154,54.12545693,36.74669825,216.1231644,0.952699639,0.659284708,5.988315664,0.598789599,0,0.236110049,0.350345558,2.044587792,2.691718149
0,40.95692444,54.62483215,43.51844788,50.14425136,65.5378887,53.64576354,189.130142,0.97328955,0.557446617,7.287906219,0.479358053,0,0.197384408,-0.181391964,2.250137784,2.021502143
6,19.98777771,25.85398865,17.52508545,38.61155555,48.04036602,34.55692642,206.8659467,0.945810993,0.729640247,4.785064318,0.689466265,0,-0.073455375,-0.335865778,2.32887465,2.209724559
4,20.46836853,31.93345642,18.93017578,34.76507119,52.1745342,32.22343273,131.2296546,0.967089314,0.695080411,5.243293111,0.641547493,0,0.195975218,-0.115154168,2.196537863,2.105551884
6,24.29414368,38.16464233,30.17472839,38.84138017,54.52422019,45.55260875,287.8037577,0.939241785,0.592268016,7.012439661,0.532040871,0,0.143563164,-0.26499927,2.358732666,2.166529393
3,29.00335693,43.70750427,30.5933075,36.26163338,50.46047819,37.01009652,131.6247797,0.966681263,0.512470698,8.008897715,0.408501985,0,0.300147915,-0.380494519,2.160987596,2.065759832
6,27.70716858,40.27058411,24.43989563,42.28454212,60.08926373,37.56998378,116.1659404,0.978675296,0.669891292,5.572947664,0.611866883,0,-0.041387288,-0.199361129,2.151023479,2.184447722
1,22.98225403,40.39552307,28.99269104,33.53001548,55.48872009,41.78565334,159.9392956,0.964148723,0.616333304,6.515514735,0.544358295,0,-0.067734058,-0.307928239,2.147748469,2.251751895
3,36.17684937,54.31987,37.16500854,38.95916494,55.2220103,40.01974488,230.7771802,0.950603047,0.472548366,8.466346509,0.396852162,0,-0.076262919,-0.22602198,1.951778056,2.078519321
6,21.3538208,32.23249817,21.40823364,39.6349168,53.44182189,39.03014287,305.0653064,0.932534833,0.661599459,6.002263236,0.605768631,0,0.071886035,-0.129715187,2.108051355,2.354203082
9,19.5632782,31.44996643,18.31596375,33.92797889,49.98561316,31.14434442,161.6986415,0.955910295,0.676601127,5.572493575,0.627271557,0,-0.110607015,-0.147529015,2.002550068,2.125063935
9,15.03224182,23.82539368,16.13673401,30.41904822,43.66078637,31.22297702,106.1346025,0.963584721,0.714528341,5.074463299,0.654661723,0,0.369846128,0.351250764,1.924098492,2.610443386
2,38.80729675,49.66833496,35.03686523,56.35569651,71.62720649,51.00381739,119.5685451,0.985743991,0.669566846,5.418289877,0.605471965,0,0.158064972,-0.245180501,2.203945965,2.082195074
7,36.84301758,49.69612122,36.92076111,48.06586848,60.33120425,48.81682237,342.0705639,0.94393508,0.525361354,7.983451065,0.454734527,0,-0.107851519,0.113323469,2.316828246,2.088265797
9,31.13847351,50.32429504,26.29820251,41.93879497,62.88594834,34.97869906,170.9748973,0.969742778,0.570803436,7.250729625,0.491036461,0,0.075751939,-0.027470817,1.991459758,1.890211187
5,26.19122314,36.60745239,25.69415283,38.80947065,52.12239157,38.40328079,171.045492,0.960424582,0.615041105,6.466114911,0.546381127,0,-0.131519359,-0.165573607,2.221354858,2.171125702
0,29.30250549,43.37449646,33.56576538,36.48186467,52.68575504,41.03110842,92.76331883,0.978504234,0.593587367,6.519601346,0.506185538,0,0.08079277,-0.306959375,2.238071749,2.2394405
9,28.54656982,47.79241943,25.89292908,40.09606496,61.56323614,36.82072975,181.5536128,0.966444085,0.590150779,6.914925224,0.520291885,0,0.006403127,-0.283466196,2.069222548,2.197915896
1,43.072052,59.66572571,40.66362,55.63207027,72.39350131,53.756597,344.0958792,0.959427836,0.521609026,8.153024923,0.447616571,0,0.328565579,-0.137294216,2.573083562,1.951222636
7,39.52909851,56.771698,36.83319092,48.74200632,66.5093242,46.16267662,320.3926719,0.953641865,0.526866975,7.916916142,0.462927599,0,-0.21283508,-0.323567279,2.189751963,2.2553305
6,31.14122009,44.51856995,28.02546692,45.71380451,61.01294976,42.45576536,252.4755539,0.957042764,0.572200795,7.340656959,0.509864573,0,0.05353336,0.021961858,2.085893258,1.978041297
9,22.09721375,35.95187378,19.53408813,36.69719274,55.61343479,31.82341871,127.2079486,0.971291283,0.67563502,5.668926618,0.610657157,0,0.087756997,-0.185002977,1.92567959,2.086181146
7,31.83840942,50.03521729,27.81838989,44.63466281,62.69210111,42.03012285,226.2371104,0.962164572,0.536984373,7.861780038,0.447271929,0,0.331254343,-0.340995506,3.1475617,2.135773471
7,38.20292664,61.40820313,40.96478271,43.71496649,64.89942519,46.59080953,190.3008863,0.969945714,0.487008844,8.43847956,0.383621453,0,0.236070397,-0.373205249,2.036584052,2.344900683
7,31.18440247,47.57475281,27.28640747,40.83439472,58.3561419,37.51786361,195.98908,0.961745368,0.554915208,7.402002878,0.487372541,0,-0.35816736,-0.05507314,2.22749905,2.086446282
7,43.7257843,60.64472961,38.87097168,52.06359629,66.33214515,49.32478764,318.7403915,0.955614409,0.471527737,8.851395379,0.384910535,0,-0.208934823,-0.08863087,2.193840144,2.07118927
9,23.70976257,33.02565002,19.66889954,42.87220375,56.09170107,35.59889318,244.7858306,0.950329775,0.686952686,5.478653275,0.642780803,0,0.472824443,-0.01541511,2.555144144,1.893638586
2,38.44473267,48.38516235,33.82398987,53.72427644,65.62244993,48.53743608,405.6487368,0.943873637,0.588223367,7.027757446,0.539426976,0,-0.039927875,-0.389715818,2.125814515,2.307124652
4,15.18084717,25.17565918,14.05252075,30.12759289,46.09340138,26.9872766,82.98373503,0.97276147,0.732997898,4.77707026,0.67328438,0,0.239327793,-0.041480824,2.238701109,2.316466394
5,36.4352417,65.08413696,36.35673523,40.00050986,67.36075727,40.0564419,166.6741621,0.973096402,0.499327213,8.100775274,0.397308713,0,0.19026584,-0.31070004,2.243491238,2.259497726
6,22.98028564,30.04829407,18.77322388,44.41948016,56.16421493,38.30920608,197.2574415,0.961482107,0.729317222,4.8033242,0.691008201,0,-0.129047817,-0.356998017,2.46605281,2.549242174
9,18.87634277,26.37216187,12.94940186,37.03263774,48.43230488,26.32435532,153.4187195,0.957040481,0.721115531,4.935266675,0.672413715,0,0.269084648,0.295213369,2.47256147,3.224823215
7,41.51170349,57.85331726,46.26893616,49.81460334,67.1685101,55.17184361,189.8766813,0.974111583,0.543124381,7.612762564,0.461502687,0,-0.014349039,-0.377464919,2.182118583,2.202319402
9,29.98916626,51.53131104,34.06684875,36.22480189,55.06927507,37.68418435,219.9319591,0.950564387,0.474118886,8.597516462,0.386492309,0,-0.083882665,-0.263995495,1.951366787,2.090363787
0,34.82173157,51.10536194,44.62501526,40.04108689,56.54650902,49.66385446,135.8012971,0.973620949,0.530432129,7.605953116,0.437466692,0,-0.104045491,-0.030838991,2.199444076,2.074200868
3,22.34643555,24.93609619,19.02449036,43.03578268,47.50499022,36.87084352,138.1446422,0.965764233,0.723710511,4.842484636,0.665632708,0,-0.213486573,-0.222308811,1.914553119,2.540000543
2,39.40570068,49.35736084,35.9659729,50.29181556,62.43132416,45.89337807,114.4965594,0.982344867,0.610252966,6.264476924,0.533723476,0,0.155900733,-0.177096395,2.203041708,2.173761165
0,40.40940857,57.46142578,47.03491211,40.74487949,55.13300547,46.48752388,151.1779457,0.969425707,0.461221349,8.616418252,0.364963442,0,0.056155565,-0.210358226,2.25316932,1.990848511
9,33.30636597,54.64425659,33.05351257,38.29426572,58.988806,37.18663326,150.8840487,0.969965204,0.51512552,7.902147647,0.427721463,0,-0.008177728,-0.288903641,2.236791514,2.071182185
8,18.73791504,29.40766907,14.07540894,39.85065589,58.83337788,31.73080689,160.5036374,0.967820255,0.76120254,4.35170752,0.717497001,0,-0.266269691,-0.174568394,2.108938695,1.981613454
7,18.78038025,25.94364929,17.71080017,36.04684199,48.83544147,34.53633257,108.1586965,0.971248943,0.747076786,4.425848939,0.701163993,0,-0.093146171,0.262105891,2.16695491,2.573437365
0,27.79937744,40.97415161,30.55432129,36.29554491,51.33130879,40.4400237,104.2781434,0.97484334,0.590004387,6.913720112,0.501208202,0,0.131415337,-0.005495595,2.328888606,2.225915819
4,13.92002869,21.8323822,12.3959198,26.65491846,39.38172719,23.1748651,72.38469927,0.967989565,0.740507691,4.484954835,0.677229168,0,0.209283316,0.154997984,2.028812269,2.468524975
0,30.75016785,45.67411804,35.07835388,38.20127737,55.55060163,43.46128449,87.15928581,0.981799473,0.585345034,6.874992947,0.486630586,0,-0.090474501,-0.020025376,2.369324489,2.221137473
0,29.65739441,42.34417725,34.57533264,36.44900346,50.41854283,42.12165219,114.1561635,0.972128502,0.562443966,7.14046796,0.490088937,0,0.139742814,-0.033500101,2.05830356,2.000027531
0,30.13032532,45.37136841,33.82336426,36.2068793,52.59645936,39.72621821,137.026203,0.967818313,0.553152516,7.201709719,0.459305317,0,0.106255505,-0.155321959,2.241539036,2.137704719
9,24.25587463,42.13240051,23.74047852,33.15668955,52.89222096,32.22234017,162.011877,0.958685284,0.574967551,7.099206922,0.493204144,0,0.017765849,-0.015991713,1.926689444,2.439821611
4,22.02365112,29.44607544,18.14651489,40.3816856,52.19330692,33.40670977,153.4255274,0.964472791,0.723187422,4.821366592,0.682303445,0,0.057241935,-0.163151885,1.911371108,2.212797262
9,31.3860321,47.78511047,28.64733887,47.66539115,66.93576873,42.09571854,240.7486559,0.964278898,0.60269866,6.831433415,0.52901031,0,-0.296210271,0.438806746,2.011231511,2.143590097
2,47.64923096,61.5063324,45.24594116,53.7878904,68.64157903,51.10615919,105.7794253,0.986327515,0.575801186,6.84720549,0.476813856,0,0.009997794,-0.103158137,2.087758208,2.009923556
9,26.66175842,41.12254333,24.2363739,35.46955731,47.66073379,30.70014978,140.6351347,0.959700562,0.515291627,7.973881518,0.431501042,0,0.160770148,-0.11026633,1.936673928,2.015705607
7,34.24015808,52.90690613,36.94622803,45.13756492,64.98766915,48.39423857,306.2206009,0.952968328,0.54615417,7.658285222,0.475248485,0,-0.049681289,-0.201828177,2.171595805,2.082080435
9,27.69055176,44.90789795,24.62776184,35.85719977,52.0359027,32.09849654,175.2043764,0.955853935,0.516307037,7.98338196,0.438364589,0,0.191973486,0.019179648,2.056313124,2.10181992
6,20.93743896,31.89523315,18.96315002,37.32924247,54.0833976,33.91918991,144.3204319,0.966973051,0.706350492,5.153251329,0.653310253,0,-0.150670799,-0.325139804,2.344429096,2.239278749
1,19.42979431,30.69558716,19.35514832,29.43163304,42.4396697,27.98206598,107.1496498,0.960026288,0.620279819,6.3788816,0.538620875,0,-0.20127413,0.026241404,2.007391316,2.09797887
4,29.20355225,46.93247986,29.8782959,42.1425561,62.611875,41.97329577,221.1422478,0.962096081,0.592766719,6.939165385,0.534634066,0,0.149530547,-0.236692381,2.190432556,2.22814706
4,19.94482422,32.21037292,20.13534546,34.00758109,51.47890634,33.1983465,109.5712875,0.971751905,0.689138349,5.353381409,0.628307315,0,-0.164721815,0.048591932,2.188075019,2.534389345
2,30.29673767,40.28094482,26.19410706,44.26518797,58.25409199,38.29739172,99.99207087,0.981403851,0.672629664,5.321082935,0.604385222,0,0.116056929,-0.121590159,2.14807548,2.309297608
7,36.09364319,50.40002441,35.72802734,49.87049793,64.82045032,49.50682658,327.2705546,0.952231001,0.553755925,7.670516759,0.476680545,0,0.229675171,-0.39242157,2.239223118,2.243904714
7,41.74153137,52.40518188,42.79896545,53.60172573,65.6600556,54.7152207,271.0593198,0.963357162,0.562692298,7.339537266,0.504605135,0,0.017056396,-0.201752047,2.032990839,2.127137696
9,26.81269836,45.10574341,28.21043396,39.21774967,54.96486904,37.14892032,228.3235985,0.950178229,0.503266281,8.306966918,0.42777128,0,0.313022315,0.258082931,2.118513474,2.390964579
8,19.94433594,33.66033936,18.96731567,37.36190045,59.19235337,35.82936261,209.0279962,0.958009752,0.70839107,5.163596381,0.657338345,0,0.037092423,-0.037573319,2.413584258,2.429885889
1,28.78041077,45.14155579,29.09417725,39.69507703,57.71442031,40.41273738,232.5814559,0.953687085,0.55438444,7.5386688,0.479633447,0,-0.175138154,-0.256313207,2.351868393,1.987531479
7,42.99458313,58.89271545,44.18652344,47.53174776,62.90041178,49.0419518,208.0354818,0.967586564,0.494969649,8.250478468,0.413680269,0,0.00877887,-0.166983228,2.082982341,2.115020828
9,27.83506775,44.33876038,24.40969849,44.97256791,62.52768408,40.13964607,203.0757595,0.965698795,0.594118729,7.048579383,0.524606307,0,0.229171321,-0.287077654,2.213807106,2.094377051
2,47.56416321,56.2111969,41.18470764,56.76370036,64.94402331,50.85515792,457.4715252,0.938267663,0.500771379,8.359138177,0.44485371,0,-0.122030468,-0.165878318,2.019514874,2.214063615
6,30.35650635,38.49266052,26.53060913,49.50943683,60.24120428,45.16703865,258.9317915,0.957626152,0.665121402,5.859075175,0.613504388,0,0.078537855,-0.205043579,2.261572316,2.18413872
3,23.31690979,39.45365906,21.42288208,30.68981629,46.9611775,28.11433995,85.03077509,0.972812365,0.636427937,6.193666279,0.542371571,0,0.443362969,-0.342079257,2.447374648,2.380098048
9,19.88986206,30.58854675,18.37493896,37.76647449,55.38820023,34.32822746,172.9022791,0.961873322,0.731383991,4.749853449,0.681290422,0,-0.077463931,0.076302319,1.922537834,2.098123092
9,15.88070679,26.22622681,15.98426819,31.18195506,45.86572038,29.33700241,111.6225763,0.963966542,0.719335359,4.967113483,0.666898577,0,-0.009644889,0.211679825,1.978115011,2.470819413
3,29.16819763,37.329422,26.34069824,45.23665274,55.4299577,40.62738216,193.6313296,0.962051992,0.647898996,5.969358535,0.597097344,0,-0.120195716,-0.044932531,1.953585509,2.341722452
6,28.06575012,41.73524475,32.27841187,39.78182452,54.50358545,44.87965681,253.1483783,0.9470751,0.564743278,7.401496209,0.495097179,0,0.041849436,-0.316509272,2.374926279,2.235322224
6,20.38519287,28.53613281,21.82546997,41.89832354,54.0318273,43.46204548,276.6419806,0.942858593,0.69675922,5.414670423,0.64565304,0,0.410885768,0.070718118,2.509640463,2.034190491
3,34.16308594,43.77180481,25.47576904,37.58468363,46.47368843,27.92444759,72.15569569,0.979029836,0.581827865,7.057771274,0.470761863,0,-0.293903625,0.123318143,2.377143033,2.032922129
6,26.65318298,37.57281494,26.08384705,41.54145933,57.44592111,40.42705612,141.9913601,0.972433841,0.680003813,5.366185062,0.628168999,0,0.11479598,-0.338900628,2.152363078,2.234944881
0,27.18432617,46.70098877,33.64204407,29.58815443,46.30595989,34.22799036,122.9161286,0.960971443,0.479613608,8.281291185,0.38169652,0,0.192172346,-0.014464507,2.077810816,2.083221436
3,32.90020752,41.62843323,26.40034485,37.6806293,46.5369849,30.66624374,73.71937116,0.978994207,0.599898641,6.645274221,0.507986158,0,-0.278904929,0.251230539,2.481237929,2.008304036
9,19.40414429,31.71565247,23.00663757,32.37470963,47.8982397,35.71701985,151.8770335,0.956355351,0.640205923,6.203881948,0.577112236,0,-0.003929194,0.00842598,2.222835874,2.31132126
2,30.92198181,44.43083191,25.51228333,43.08370279,61.14006777,35.6800737,90.1696119,0.983834477,0.66104816,5.505581053,0.586895906,0,-0.02159084,-0.042509238,2.016617542,2.044635006
2,22.97355652,31.05479431,19.60855103,43.79751834,58.95910549,37.44389597,85.20427185,0.984272443,0.774956241,3.941948035,0.713059506,0,0.113041528,-0.236817368,2.169200603,2.130328001
6,26.98872375,40.81161499,30.42379761,42.69959463,56.96131899,46.24652902,353.3823192,0.932795366,0.571137356,7.399837146,0.508817456,0,-0.067274013,-0.163578518,1.993750873,2.155876876
9,23.97360229,38.10180664,25.78933716,38.27271157,53.04921938,38.37589297,247.4089676,0.943239971,0.599773963,6.81964816,0.543453292,0,0.091816782,0.073925967,1.987448409,1.995526541
6,40.77075195,50.13014221,37.4337616,54.18932381,64.56560533,51.26782727,293.5544663,0.95913089,0.56785244,7.333395071,0.511051342,0,0.022576363,-0.189969861,2.121058824,2.203730565
9,18.1443634,30.73077393,15.90963745,31.7522191,48.7008729,26.90424884,130.6251996,0.960965811,0.679379411,5.552307539,0.626645525,0,0.122120655,-0.02554086,2.054504468,2.11663123
5,28.01394653,48.15020752,26.01486206,34.47643266,56.08091739,33.19025981,119.21393,0.972730902,0.562377482,7.159600509,0.464947425,0,-0.085270225,0.031602117,2.006646951,2.11886962
2,51.45429993,62.26683044,46.22167969,56.96457805,68.45768878,51.29701502,144.8289877,0.981782597,0.550059082,7.009812268,0.46544392,0,-0.065725368,-0.142408748,2.119945101,2.093957369
8,22.56890869,38.55781555,21.4458313,38.92231188,60.94079555,37.86195551,214.9132163,0.959501659,0.666509683,5.845397446,0.612273128,0,-0.056091134,-0.184498649,2.292873448,2.183028531
9,24.61549377,41.27946472,28.2653656,37.69622971,56.11220027,40.3210164,260.2099867,0.944817289,0.590063207,7.077149786,0.517567664,0,0.06630698,-0.180172382,2.015364234,2.154335147
9,26.61271667,50.40844727,33.36717224,34.7874614,58.761411,40.63615452,226.5655702,0.953162666,0.531490203,7.755200943,0.449928718,0,-0.239829485,-0.026472697,2.081334166,1.932608136
8,18.4485321,30.07507324,16.2297821,34.33480702,53.16722395,30.84033746,163.3980656,0.959412303,0.714596382,5.008377063,0.66250778,0,0.039262325,-0.17316248,2.155551877,2.025363639
5,47.35997009,70.36198425,32.21846008,52.22440057,75.58555855,35.28117892,124.0564607,0.984734811,0.547273784,7.432128926,0.437257662,0,-0.152742473,-0.194411471,2.102261593,2.14964697
9,30.95040894,45.17120361,30.13487244,40.75332924,55.05045392,38.00569128,167.949078,0.964491956,0.554401733,7.456127873,0.491323367,0,-0.055808367,-0.030541427,1.963033859,2.031846337
6,15.53509521,25.03804016,17.02139282,32.34656523,46.59755002,33.67023769,243.4956759,0.926686387,0.718421901,4.992984191,0.67452441,0,-0.100205401,-0.099355082,2.123959116,2.052750398
5,45.22529602,61.31575012,30.71714783,48.83217616,63.70063566,36.29731341,224.6116059,0.964014716,0.489291337,8.271584564,0.411563365,0,0.047260497,-0.005764569,1.929108674,2.126340042
7,36.93037415,50.03952026,37.51443481,49.95132324,65.49456085,51.05236258,220.2344568,0.968548351,0.586505892,7.026794863,0.525696324,0,0.188536584,-0.088326326,2.114006089,2.043122488
1,32.10215759,42.6867981,31.68606567,47.61931603,61.57479964,47.42246948,151.6007755,0.975624116,0.636625567,6.244503434,0.554166617,0,-0.13592002,0.020728127,2.488404812,2.378353477
8,15.85574341,25.88002014,12.55044556,29.55262232,45.58221011,24.6884899,147.4955596,0.949695862,0.708543654,5.078657455,0.659489704,0,0.051426431,-0.129616669,2.331626194,2.076396861
6,22.96560669,36.80657959,28.9977417,37.99108952,53.84298827,45.39571757,348.7616805,0.924028772,0.604670648,6.846044796,0.539388247,0,0.03813548,-0.136433161,2.597433101,2.008842392
7,36.39874268,49.15287781,35.60475159,49.27060389,63.12774173,48.25831981,374.5924566,0.942816397,0.553381119,7.56125057,0.487901051,0,-0.09255296,-0.247403237,2.319439202,1.965783171
5,31.44166565,62.25764465,26.40083313,35.54445454,63.91333251,30.14786596,157.6760783,0.969765928,0.49406867,8.096907539,0.401677478,0,0.04173478,-0.168016277,2.19082637,2.1916822
5,17.77941895,35.26776123,19.18309021,27.05348088,51.1254058,28.73169639,95.93157035,0.971744263,0.659427666,5.632917894,0.583479083,0,-0.306675731,-0.355106873,2.90906978,2.111556377
4,44.83979797,55.77828979,40.16378784,58.71362101,67.90741087,58.0568059,221.3242813,0.972636714,0.559839485,7.423716559,0.470026282,0,0.102720574,0.587862609,2.289853473,2.081084935
7,30.14768982,42.81141663,30.02630615,45.83741114,63.0697031,45.6929527,171.5925322,0.97257816,0.651527731,5.921112873,0.593301072,0,-0.151760304,-0.073248193,2.154209987,2.314412101
0,30.13195801,43.69210815,29.67456055,37.56321755,52.54052701,37.58534458,104.5827062,0.97553463,0.577094731,7.096069684,0.477037613,0,0.084274645,-0.223646132,2.218956672,2.205759924
6,31.25111389,44.81417847,31.68864441,46.20148698,60.85284723,45.80770983,316.262159,0.946996869,0.580607764,7.217838095,0.52629378,0,-0.178499592,-0.022882224,2.405594973,2.034448065
1,23.28344727,36.05787659,27.32484436,36.94392449,53.96526484,42.94571886,128.8087606,0.971527455,0.650904013,6.004626553,0.582164178,0,-0.00688754,-0.207140922,1.881012864,2.16646073
0,39.20890808,58.47183228,42.2791748,40.39321816,58.81903332,43.29596719,119.4174851,0.977365566,0.515176668,7.585863195,0.414226392,0,0.183871173,-0.207571374,2.195250135,2.103460626
6,18.55363464,32.43362427,21.27989197,31.78661715,48.67146513,34.3477131,203.9196692,0.941588831,0.631515937,6.378303614,0.564725419,0,0.143622504,-0.222632304,2.035827996,2.105510757
9,16.79922485,29.00694275,19.07402039,31.27498518,48.02855879,32.98209379,173.2283708,0.948674036,0.688673155,5.426363204,0.63688644,0,-0.318343703,-0.34512007,2.4035629,2.160773273
5,33.66825867,60.09249878,29.91027832,40.28506565,64.9424629,37.99193858,211.3437162,0.963771239,0.507311229,8.122911017,0.417814024,0,-0.318186458,-0.021256449,2.107197032,2.118767338
0,31.1222229,47.27235413,35.44000244,36.3746814,53.89391896,40.84329386,97.58332737,0.978001124,0.560605886,7.098076787,0.464648831,0,-0.225797295,-0.194540668,2.256847021,2.150902164
0,39.07728577,52.88598633,42.72817993,46.04194546,60.51655845,50.30606395,101.2730204,0.983252074,0.552529699,7.443984253,0.452769565,0,-0.25525905,-0.242586858,2.495168084,2.01352918
6,20.98197937,32.41882324,19.85894775,37.36418638,55.03321559,35.55049177,186.808275,0.958537614,0.703436035,5.170621218,0.653224831,0,0.100966734,-0.106213138,2.36575,2.016476793
1,23.05661011,33.47741699,21.68916321,34.15567951,46.49241405,33.2017842,148.2275654,0.956201704,0.61572679,6.532610559,0.53582857,0,0.023675152,-0.380969178,2.61197776,1.994685615
8,13.99130249,25.93008423,13.56484985,28.85288969,49.54149694,28.28343569,163.1759748,0.950891415,0.743754308,4.584379894,0.691254399,0,0.068999827,-0.005504401,2.53284155,2.409651542
7,36.35717773,51.86074829,32.83120728,47.34454948,65.44598248,43.08889397,193.8466427,0.970619836,0.583122701,6.908672894,0.516724325,0,-0.194473051,-0.330373174,2.077768184,2.297559399
9,24.84962463,39.73625183,18.84104919,41.5384092,60.72473877,32.29561003,275.5512426,0.948132412,0.627364253,6.499313181,0.566859255,0,0.49745432,-0.315550731,2.5143455,1.949420105
3,31.64942932,46.72157288,36.11528015,50.01809588,67.66891329,54.95628118,373.0267439,0.949602747,0.606407048,6.899984488,0.541394293,0,0.301294317,-0.205747141,2.290352746,2.300125587
2,39.65286255,49.97457886,33.99526978,57.14832571,69.80732779,50.53097167,382.5909463,0.953093385,0.596855878,6.963455546,0.540639725,0,-0.07407697,-0.211927444,2.241201895,2.126572235
7,38.39128113,51.17272949,36.61186218,51.74317001,67.15057564,50.47543371,276.866658,0.962304343,0.589942001,6.888637143,0.535479131,0,-0.006004023,-0.181666949,2.093181735,2.13180524
8,22.41915894,36.296875,21.16859436,40.60652707,63.37836948,38.8122445,170.5780257,0.970419831,0.718404405,4.943477979,0.670082866,0,0.070866485,-0.092879185,2.053899805,2.089616312
6,20.14552307,30.50193787,20.49998474,33.90279341,49.59348628,34.62464569,115.9428508,0.968907262,0.697032471,5.209978802,0.644394018,0,0.185364937,-0.303175658,2.224315407,2.165880409
1,27.97375488,42.63345337,26.35743713,41.74952613,60.50248484,41.07715883,211.2505866,0.961663604,0.604671296,6.783272778,0.532900624,0,-0.10148673,-0.247456708,2.289009407,2.406758367
2,23.83818054,40.01397705,17.62974548,29.48150337,47.05949908,22.90834451,75.88768004,0.974830828,0.61064949,6.202496501,0.507280308,0,-0.205702354,-0.188978852,2.068912918,2.124181887
6,25.29740906,38.79066467,29.13174438,39.50720501,56.48405071,43.75777946,240.9865847,0.951539109,0.630935859,6.336672669,0.574514575,0,-0.151540238,-0.226868122,2.119285031,2.143256853
6,30.57185364,44.66242981,34.66252136,44.1071464,59.53578007,50.00010055,315.686107,0.945348269,0.560848715,7.525304393,0.496188582,0,-0.07025155,-0.391274342,2.23808179,2.238160043
7,29.32165527,49.69630432,33.31169128,38.14522859,60.11518492,42.57413866,181.988496,0.965532193,0.552642781,7.481823225,0.47317979,0,0.117657429,-0.419744402,2.207627571,2.382370365
9,35.79621887,56.28363037,30.5242157,42.42520912,60.92115089,36.55078805,201.1199572,0.963241604,0.492738682,8.417945639,0.407812528,0,-0.148587098,-0.239638257,2.156387318,1.958624899
0,42.53999329,65.52926636,46.98266602,45.09032838,67.49576899,49.49215579,164.4760674,0.976061486,0.493290346,8.14061251,0.397103516,0,0.036958138,-0.151918788,2.094507626,2.181744736
7,28.57896423,38.29264832,29.94883728,44.13909382,57.5539794,46.14790441,204.17292,0.962620032,0.653598519,5.951154874,0.601612448,0,-0.126764775,-0.208850367,2.231658085,2.440398729
9,37.45324707,52.01300049,34.18972778,48.86754171,65.07440515,44.38151239,170.1569633,0.974499311,0.579561321,7.124701842,0.507239968,0,-0.163187319,-0.337302057,2.229074962,2.23266666
0,30.76091003,48.9128418,40.65327454,32.30221157,48.80498016,41.50335392,110.7939706,0.969892595,0.495569046,7.977848092,0.389740232,0,0.108038547,-0.214374661,2.112865434,2.131544693
9,17.82643127,24.65103149,14.87251282,36.9462006,46.79698147,30.84437873,201.2675593,0.942552756,0.715359974,5.052336983,0.662836398,0,-0.447816317,0.378265012,2.495144716,2.307770353
7,35.60015869,47.16744995,32.99789429,50.8454952,65.5799169,47.73906094,212.6862603,0.96958032,0.620530983,6.455269622,0.552972014,0,0.035960641,-0.135560009,2.008434196,2.301523421
9,33.52865601,48.33818054,34.57331848,42.26966467,56.00918557,42.30653846,351.7924131,0.930066415,0.507828598,8.148196368,0.44984726,0,-0.208305836,-0.290066375,2.113737591,2.032529371
6,21.54919434,32.94058228,25.06289673,37.31675226,51.47050663,41.1469228,263.0439987,0.937778464,0.644777695,6.205569237,0.589912893,0,0.050123418,-0.10988548,2.182890547,1.982384195
2,39.30566406,49.90533447,33.46452332,53.71552124,65.48532554,48.56461419,383.5436033,0.946629223,0.56493256,7.449476864,0.50665036,0,-0.024381676,0.043425938,2.207605848,1.940870246
9,25.02371216,38.77262878,23.61582947,33.66576791,48.27446588,30.86984413,182.4811245,0.947530761,0.557495766,7.327333143,0.485997081,0,-0.086668257,-0.023200868,2.004281212,2.194504514
6,23.28190613,34.91893005,24.7219696,40.2813494,54.58349601,42.02150703,306.750214,0.935553247,0.631825673,6.448999158,0.57302741,0,-0.133578812,-0.139155155,2.089901695,2.01528762
0,43.07421875,60.87934875,44.30267334,52.14626502,72.36858807,54.17278172,115.5071479,0.985996248,0.577875797,6.967888727,0.489886094,0,0.327734183,-0.182600019,2.56721814,2.122196987
6,20.47859192,29.00108337,21.29444885,39.62554911,52.38411033,40.45172464,336.0290082,0.924472129,0.701536411,5.292363987,0.654803245,0,-0.027006979,0.096504102,2.171120737,2.260874845
